content_type,language,genre,duration,release_date,rating,episode_count,season_count,content_id
series,hindi,drama,3420000,01-09-2016,7,10,2,cont_4246_6_37
series,hindi,drama,2580000,31-07-2018,9,35,2,cont_1798_6_16
series,marathi,comedy,4260000,15-05-2011,5,26,3,cont_13_9_1
series,marathi,drama,2880000,30-03-2009,6,21,1,cont_3187_2_23
series,telugu,sci-fi,3420000,20-02-2020,9,2,27,cont_3375_8_6
series,hindi,action,3660000,23-07-2011,10,2,10,cont_2418_3_22
series,telugu,action,2940000,09-12-2014,7,5,3,cont_4427_3_26
series,hindi,comedy,3900000,10-03-2004,8,10,6,cont_4509_8_38
series,hindi,action,2820000,15-06-2008,6,8,8,cont_84_4_34
series,english,drama,2400000,16-08-2020,6,3,5,cont_3708_13_11
series,gujarati,documentary,3240000,05-08-2018,8,24,29,cont_3267_4_4
series,hindi,drama,5520000,16-10-2020,10,34,4,cont_4776_3_26
sports,hindi,football,7920000,26-02-1999,0,10,1,cont_4445_12_8
sports,english,basketball,4680000,23-09-1991,0,5,1,cont_2899_4_11
series,tamil,drama,3420000,18-09-2004,9,10,2,cont_3708_9_3
series,hindi,comedy,3660000,16-10-2007,5,10,5,cont_666_11_20
series,hindi,drama,3300000,14-01-2006,8,24,6,cont_3681_2_26
series,telugu,drama,3180000,09-12-2014,1,28,12,cont_2173_4_46
series,english,drama,3120000,14-06-2009,2,5,9,cont_4838_8_18
series,english,action,2820000,13-11-2001,9,17,9,cont_2179_29_8
series,english,drama,3120000,08-10-2017,7,8,9,cont_292_6_2
series,hindi,comedy,2940000,23-02-2020,5,4,5,cont_3990_12_57
series,english,comedy,3540000,01-11-2017,7,39,6,cont_991_1_4
series,english,drama,5520000,26-08-2006,10,33,4,cont_524_4_1
series,kannada,action,4980000,25-12-2007,4,33,10,cont_4122_1_2
series,telugu,drama,3360000,04-09-1996,1,12,3,cont_4130_1_15
series,hindi,documentary,2880000,04-12-2020,8,2,2,cont_2129_7_37
series,english,comedy,4380000,26-06-2008,4,10,13,cont_3500_6_42
series,hindi,drama,3420000,05-03-2004,8,5,7,cont_2129_3_6
series,hindi,comedy,2640000,23-09-2016,4,7,5,cont_4994_17_20
series,english,drama,3480000,20-03-2012,5,23,15,cont_1269_7_5
series,english,comedy,3540000,10-06-2007,3,24,11,cont_1077_11_4
series,hindi,drama,3120000,27-03-2008,6,9,10,cont_4809_10_4
series,hindi,comedy,3360000,14-08-2001,9,17,5,cont_673_10_40
series,gujarati,comedy,5400000,06-07-2017,3,6,6,cont_3875_2_4
series,hindi,documentary,3960000,25-03-2005,10,1,2,cont_1955_1_13
series,hindi,documentary,2700000,30-08-2003,2,2,3,cont_3955_1_23
sports,english,badminton,8640000,19-04-2012,0,3,1,cont_3383_29_2
series,hindi,comedy,3120000,29-07-2000,8,23,2,cont_2765_8_3
series,telugu,comedy,3240000,22-05-2019,4,10,19,cont_3641_4_24
series,kannada,documentary,2940000,06-10-1998,7,19,5,cont_2798_16_19
series,hindi,sci-fi,3000000,02-07-1997,1,12,4,cont_1017_1_6
series,english,action,3900000,17-09-2012,1,21,4,cont_3988_14_7
series,hindi,drama,3660000,15-02-2019,4,17,1,cont_4246_9_37
series,hindi,drama,3240000,01-11-2016,6,31,7,cont_2394_3_22
series,tamil,drama,2940000,22-06-1996,8,8,4,cont_3190_17_17
series,malayalam,drama,3060000,05-03-1995,6,5,6,cont_310_17_10
series,hindi,comedy,3780000,13-10-2020,5,41,5,cont_4934_6_27
series,english,drama,5520000,21-07-2006,10,30,4,cont_3988_1_8
series,malayalam,drama,2820000,15-06-2008,1,22,5,cont_2911_21_7
series,telugu,drama,3360000,31-01-2010,8,1,25,cont_4187_1_26
series,hindi,drama,2760000,29-04-1994,1,7,1,cont_185_4_4
series,hindi,drama,3900000,19-12-2010,5,3,10,cont_3313_3_46
series,hindi,drama,2820000,11-03-2010,1,38,1,cont_3512_1_14
series,kannada,action,3420000,12-11-2015,1,20,1,cont_2946_1_10
series,gujarati,sci-fi,3300000,25-11-2020,2,4,1,cont_4739_9_1
sports,hindi,badminton,4500000,14-07-2000,0,5,1,cont_4763_5_28
series,hindi,drama,4620000,09-01-1995,1,18,4,cont_3371_12_37
series,hindi,drama,3180000,29-08-2015,6,10,3,cont_815_26_9
series,english,drama,4440000,03-12-2019,7,21,2,cont_287_6_30
series,hindi,drama,4020000,11-07-2019,2,8,4,cont_4813_5_34
series,bengali,action,4440000,15-07-2002,9,3,24,cont_1441
series,hindi,drama,2580000,13-09-2000,3,17,13,cont_206_9_27
series,telugu,horror,2640000,20-12-2018,7,1,16,cont_1780_5_10
series,hindi,drama,3120000,06-08-2008,9,10,4,cont_1815_11_19
sports,english,tennis,5700000,02-08-2004,0,9,1,cont_203_20_29
series,hindi,drama,3960000,25-06-2015,4,14,1,cont_2677_11_26
series,tamil,drama,2880000,08-07-1998,7,15,7,cont_763_1_1
series,tamil,drama,3300000,01-07-2007,6,10,11,cont_1835_2_7
series,english,drama,3600000,24-07-2020,7,23,24,cont_416_1_1
sports,hindi,cricket,5880000,17-10-2017,0,8,1,cont_4003_23_9
series,malayalam,comedy,3780000,13-04-2004,6,9,5,cont_1955_21_24
series,tamil,documentary,3840000,09-09-2017,4,5,16,cont_4027_3_4
series,hindi,comedy,3240000,30-10-2011,6,9,11,cont_3869_1_17
series,hindi,horror,4320000,06-06-2010,9,23,15,cont_1234_5_2
series,english,horror,3420000,11-09-2017,5,14,19,cont_402_11_9
series,hindi,horror,3720000,25-12-2012,8,42,8,cont_2738_1_3
series,hindi,comedy,3720000,05-07-2013,10,18,4,cont_3454_2_8
series,malayalam,drama,3540000,09-07-1999,1,5,4,cont_2911_18_24
series,telugu,action,3780000,21-10-1994,6,26,2,cont_4687_1_24
series,hindi,drama,3060000,02-03-2019,10,2,19,cont_728_5_9
series,english,horror,3120000,15-10-1995,8,3,1,cont_2512_4_28
series,hindi,drama,3000000,19-01-2014,6,18,18,cont_4148_21_20
series,hindi,drama,3300000,07-06-2008,10,23,6,cont_4084_2_18
series,gujarati,horror,2580000,10-12-2019,2,1,11,cont_2381_6_11
series,malayalam,comedy,3960000,11-03-2004,7,21,1,cont_3939_21_7
series,hindi,comedy,2760000,04-04-2005,6,19,4,cont_4358_6_17
series,english,action,3900000,14-06-2014,10,12,29,cont_335_9_24
series,hindi,drama,3420000,14-11-1997,4,14,3,cont_2196_7_49
series,tamil,documentary,3360000,19-04-2008,6,28,9,cont_1935_34_3
series,hindi,documentary,3660000,01-03-2020,10,9,7,cont_1327_8_20
series,hindi,drama,3480000,21-02-2001,8,31,3,cont_3598_5_1
series,hindi,action,2640000,19-03-2007,2,8,2,cont_2104_1_2
series,telugu,drama,3240000,13-06-2004,1,5,2,cont_3974_6_25
series,hindi,drama,3120000,09-02-2018,9,2,7,cont_4098_4_42
series,hindi,drama,2760000,15-01-2010,5,19,7,cont_2136_1_41
series,hindi,comedy,2880000,26-07-2004,6,28,3,cont_263_1_5
series,gujarati,drama,2940000,13-01-1996,1,28,4,cont_4187_15_22
series,kannada,action,3480000,30-12-2015,1,24,1,cont_4056_9_47
series,gujarati,drama,2580000,10-07-2012,4,27,6,cont_328_8_8
series,oriya,action,3600000,16-04-2017,3,19,3,cont_514_3_8
series,hindi,comedy,4560000,24-08-1992,10,2,1,cont_3970_8_15
series,hindi,comedy,3240000,18-11-2020,7,10,9,cont_4446_34_2
series,hindi,drama,3600000,17-05-2010,9,26,7,cont_2311_5_19
series,english,action,3720000,24-08-2007,2,20,1,cont_3189_13_7
series,tamil,documentary,3840000,27-02-2018,9,23,7,cont_4900_6_40
series,telugu,sci-fi,4860000,23-07-1993,5,2,3,cont_3708_4_39
series,hindi,drama,3720000,30-08-2020,7,8,5,cont_199_1_14
series,hindi,drama,3660000,02-10-2013,6,24,1,cont_3708_13_26
series,english,drama,3600000,31-10-2008,10,30,5,cont_1678_1_17
sports,hindi,football,7680000,13-07-1997,0,8,1,cont_4975_4_2
series,hindi,action,3420000,15-09-2016,9,19,1,cont_2311_12_10
series,marathi,drama,2940000,11-09-2010,6,19,10,cont_4838_1_20
series,hindi,action,2700000,30-09-2020,7,19,1,cont_3861_6_11
series,hindi,drama,3240000,04-03-2015,8,3,4,cont_4790_1_14
series,hindi,drama,3060000,01-02-2004,10,16,5,cont_1577_12_39
series,hindi,documentary,3180000,26-11-1998,4,4,3,cont_416_5_1
series,telugu,drama,4080000,15-10-2012,2,1,10,cont_1785_15_1
series,gujarati,drama,3720000,10-11-2009,6,25,7,cont_1873_1_22
series,hindi,action,4620000,15-07-2012,1,18,11,cont_1631_3_3
series,hindi,drama,3780000,30-01-2006,3,34,6,cont_28_2_23
series,hindi,action,3360000,03-01-2005,9,18,2,cont_2660_1_1
series,hindi,horror,2880000,10-02-2008,2,17,11,cont_4802_14_34
series,hindi,drama,3420000,02-02-2012,3,16,12,cont_1046_3_18
series,hindi,drama,2820000,03-02-2020,7,2,12,cont_356_34_6
series,hindi,comedy,2760000,26-05-2015,10,35,6,cont_1327_7_20
series,english,drama,3120000,17-10-2002,2,40,7,cont_4039_5_8
series,tamil,drama,2640000,19-04-2018,6,10,8,cont_1662_10_8
series,hindi,horror,3060000,22-06-2019,1,29,6,cont_2733_2_40
series,kannada,action,3060000,14-06-2018,10,51,1,cont_4686_4_4
series,hindi,drama,5700000,25-05-2015,9,3,18,cont_2358_4_19
series,hindi,comedy,3240000,18-03-1999,3,8,7,cont_3894_7_2
series,hindi,drama,5100000,10-08-2015,7,7,8,cont_4225_9_10
series,marathi,drama,3060000,10-05-2020,7,28,2,cont_51_1_35
series,malayalam,drama,3600000,21-07-2020,7,20,2,cont_3114_4_8
series,hindi,documentary,3000000,14-03-2008,7,15,1,cont_87_2_55
series,hindi,action,3360000,16-02-2001,3,5,6,cont_1927_3_23
series,hindi,sci-fi,3300000,02-04-1995,8,12,4,cont_127_2_47
series,malayalam,comedy,3300000,06-07-2001,7,26,9,cont_663_3_10
series,hindi,drama,4380000,20-09-1999,1,23,1,cont_1927_3_20
series,english,drama,3180000,23-10-1993,6,1,2,cont_3191_12_11
sports,english,football,5160000,24-07-2020,0,8,1,cont_582_12_12
series,malayalam,drama,3900000,09-03-2008,9,7,7,cont_4452_6_4
series,hindi,action,3480000,03-06-2018,9,7,12,cont_938_7_17
series,hindi,drama,2880000,09-06-2012,1,24,9,cont_3597_7_12
sports,english,football,4800000,28-05-1994,0,11,1,cont_1815_3_33
sports,english,badminton,2940000,02-01-1996,0,1,1,cont_4358_4_26
series,hindi,drama,3720000,18-06-2017,2,6,3,cont_354_10_11
series,telugu,comedy,2760000,20-12-2006,4,4,7,cont_2359_1_39
series,telugu,drama,3300000,16-06-2004,8,14,3,cont_944_30_17
series,telugu,comedy,3240000,06-01-2010,2,4,1,cont_2552_2_14
series,telugu,drama,5520000,25-10-1998,2,19,8,cont_4509_10_33
series,hindi,drama,4080000,24-10-2007,5,23,6,cont_1065_4_13
series,marathi,drama,4800000,24-03-2018,10,7,20,cont_4497_8_10
series,telugu,sci-fi,4320000,24-03-2000,5,9,10,cont_3334_1_5
series,malayalam,documentary,3180000,29-05-2014,1,19,1,cont_2973_1_8
series,hindi,drama,3240000,15-06-1994,5,4,8,cont_3970_13_39
series,oriya,comedy,3000000,16-06-2005,9,1,20,cont_1954_1_14
series,gujarati,drama,2760000,09-07-2001,1,25,9,cont_2956_1_12
series,hindi,comedy,3540000,23-06-2017,5,18,2,cont_3768_1_5
series,english,action,3240000,22-04-2003,2,34,6,cont_4056_10_17
series,hindi,drama,3840000,19-09-2006,1,12,5,cont_3423_1_17
series,hindi,comedy,5520000,19-09-2007,8,22,6,cont_1696_12_16
series,hindi,horror,3360000,25-03-2012,8,2,1,cont_578_7_1
series,hindi,comedy,3960000,17-05-2009,2,23,7,cont_2630_1_23
series,hindi,drama,3600000,14-03-2012,8,12,1,cont_3372_2_1
series,hindi,drama,3840000,22-05-2013,5,3,3,cont_3723_2_3
series,english,drama,3600000,20-02-2013,1,38,2,cont_1226_7_16
series,hindi,drama,3660000,17-05-2007,9,20,7,cont_4410_7_42
series,hindi,documentary,3780000,16-11-2020,5,42,5,cont_1499_9_16
series,english,sci-fi,3900000,20-08-2009,7,6,8,cont_475_11_34
sports,hindi,cricket,4560000,15-08-1997,0,5,1,cont_3405_4_4
series,hindi,drama,2820000,15-08-1999,1,38,3,cont_1203_10_25
series,hindi,drama,3900000,13-12-2007,9,24,3,cont_3193_5_14
series,hindi,action,2760000,26-12-2008,2,15,3,cont_7_3_17
series,telugu,drama,2400000,03-02-1999,7,19,5,cont_760_2_18
sports,english,cricket,10500000,29-06-2012,0,2,1,cont_386_5_5
series,kannada,action,4680000,12-06-1994,4,17,1,cont_2856_6_30
sports,english,cricket,3420000,27-08-1997,0,3,1,cont_1362_1_6
series,hindi,drama,3000000,18-07-2019,4,31,3,cont_4833_19_14
series,marathi,comedy,3480000,09-11-2015,3,10,8,cont_21_10_2
series,hindi,action,3960000,05-08-1999,10,9,5,cont_3470_10_32
series,hindi,comedy,2580000,29-11-1998,4,16,5,cont_4274_4_42
series,hindi,drama,3180000,26-12-2016,8,11,6,cont_3382_11_10
series,marathi,action,3720000,14-04-2002,1,13,2,cont_4308_3_14
series,tamil,drama,3420000,22-01-1996,3,16,6,cont_3036_1_25
series,hindi,comedy,3660000,14-12-2002,1,11,3,cont_4039_25_15
series,marathi,drama,2580000,18-06-2011,2,31,8,cont_169_3_12
series,english,comedy,3180000,05-06-2016,2,19,4,cont_4860_2_6
series,hindi,drama,4380000,22-06-2018,6,24,22,cont_4934_5_21
sports,english,cricket,4740000,11-01-2005,0,7,1,cont_3497_19_5
series,hindi,drama,3060000,21-12-2007,9,29,6,cont_1130_5_6
series,english,drama,5040000,15-10-2016,10,17,18,cont_815_26_9
series,telugu,horror,3000000,13-05-2012,10,23,4,cont_4994_24_20
series,hindi,drama,2880000,22-11-1997,6,22,5,cont_2142_1_3
series,hindi,documentary,3600000,04-07-2010,10,57,1,cont_3500_3_19
series,hindi,drama,5220000,21-08-2018,5,15,14,cont_3498_4_10
sports,english,football,4200000,12-11-2016,0,10,1,cont_4835_1_12
series,hindi,drama,3780000,25-02-2011,2,16,4,cont_2453_8_13
series,hindi,drama,3540000,16-04-2019,4,22,1,cont_4499_1_24
series,english,comedy,2940000,16-09-2012,7,45,3,cont_263_5_18
series,hindi,horror,4740000,07-01-2002,9,7,9,cont_3716_4_3
series,kannada,horror,3780000,16-05-1999,1,3,2,cont_1843_5_11
series,english,drama,3720000,04-12-1996,3,5,11,cont_1788_1_28
series,hindi,action,3780000,27-11-2009,6,14,9,cont_2301_3_1
series,gujarati,drama,3420000,03-01-1998,2,13,3,cont_3516_16_4
series,hindi,drama,3240000,23-09-2020,2,20,7,cont_208_9_4
series,english,drama,3120000,25-06-2017,9,6,8,cont_3005_11_19
series,hindi,comedy,2940000,31-12-1998,9,2,20,cont_3302_1_7
series,hindi,comedy,2700000,31-12-2006,4,3,6,cont_1856_2_36
series,hindi,action,3900000,22-05-1999,3,38,4,cont_693_9_40
series,telugu,action,3600000,15-05-2011,9,25,1,cont_2311_7_10
series,english,comedy,2520000,19-01-1997,7,12,2,cont_4086_6_43
series,hindi,drama,2880000,22-09-2017,7,49,8,cont_4248_1_36
series,hindi,drama,2760000,10-02-2002,7,13,12,cont_4857_6_9
sports,hindi,hockey,3060000,02-04-1992,0,2,1,cont_4445_19_13
series,marathi,drama,2820000,19-10-2005,6,44,7,cont_3516_13_5
series,malayalam,documentary,3360000,30-06-2017,1,33,3,cont_565_12_13
series,hindi,sci-fi,3000000,29-08-1997,5,6,2,cont_2079_1_2
series,english,horror,3300000,03-11-2016,5,5,18,cont_3194_2_9
series,hindi,comedy,4560000,19-05-2015,3,20,9,cont_4420_2_5
series,gujarati,comedy,2460000,14-04-2005,3,7,9,cont_620_1_38
series,hindi,action,4260000,14-08-2004,1,1,3,cont_588_1_33
series,hindi,drama,3180000,02-04-2005,3,13,16,cont_3194_3_30
series,hindi,comedy,2820000,14-10-2012,5,29,2,cont_2487_1_8
series,english,action,3540000,11-07-2006,2,32,8,cont_4328_11_19
series,hindi,comedy,5640000,07-11-2019,8,1,4,cont_1958_9_22
series,gujarati,horror,2520000,08-05-2019,2,7,10,cont_2730_6_47
series,hindi,drama,4980000,15-06-2017,5,21,12,cont_1870_1_16
series,hindi,horror,3540000,21-03-2017,1,16,3,cont_1357_7_1
series,english,drama,3180000,05-06-2007,2,12,10,cont_2489_9_7
series,english,drama,3420000,26-12-2017,4,25,8,cont_1118_2_9
series,english,drama,2880000,27-02-2020,4,14,3,cont_4802_4_12
series,hindi,drama,3600000,27-01-2003,8,41,1,cont_1812_8_1
series,tamil,action,3180000,18-01-2006,10,40,6,cont_4900_5_41
series,hindi,horror,3480000,18-04-2019,8,25,7,cont_3241_9_3
series,tamil,action,3480000,08-09-1998,7,13,8,cont_663_1_10
series,oriya,drama,3120000,14-07-2005,10,8,1,cont_1203_8_44
series,english,drama,3120000,01-08-2014,4,8,10,cont_2529_1_4
series,hindi,action,3600000,23-12-2000,8,9,1,cont_2022_6_12
series,malayalam,drama,3000000,12-02-2003,1,8,8,cont_1873_12_18
series,hindi,drama,3720000,19-06-1993,9,8,2,cont_1718_12_9
series,tamil,drama,5100000,27-07-2018,8,5,16,cont_1680_3_22
series,hindi,drama,3480000,07-12-2004,5,14,6,cont_4812_8_8
series,english,action,3420000,01-02-2011,4,2,16,cont_2795_1_4
series,hindi,sci-fi,4740000,25-02-2000,4,8,2,cont_127_4_8
series,english,comedy,2520000,29-11-2016,9,27,9,cont_4957_1_14
series,hindi,comedy,4260000,11-04-2009,2,20,7,cont_973_14_1
series,english,drama,3060000,27-03-2005,7,7,4,cont_2624_4_43
series,english,comedy,3000000,24-02-2019,7,25,7,cont_1020_13_30
series,hindi,comedy,2760000,29-08-2012,4,31,2,cont_4453_2_5
series,malayalam,drama,4980000,12-03-2020,2,27,12,cont_4446_1_9
series,hindi,comedy,3000000,06-07-1991,7,3,1,cont_4225_7_2
series,hindi,sci-fi,3120000,26-03-1994,8,9,3,cont_973_5_21
series,hindi,drama,2940000,02-08-2006,2,37,9,cont_4838_7_18
series,marathi,documentary,3240000,12-07-1996,6,6,9,cont_3542_2_5
series,bengali,horror,3360000,10-11-2019,2,26,1,cont_3894_12_9
series,english,comedy,3480000,14-03-2020,7,3,8,cont_2782_11_25
series,hindi,drama,3060000,05-12-1993,3,33,1,cont_848_2_38
sports,english,basketball,2940000,13-10-1996,0,10,1,cont_4601_2_21
series,english,drama,3120000,26-03-2015,8,29,3,cont_2163_1_16
series,telugu,action,3240000,01-05-2012,6,8,1,cont_2738_1_52
series,english,drama,4740000,02-01-2007,8,7,30,cont_2489_5_3
series,english,documentary,3180000,10-04-2015,2,16,1,cont_678_14_26
series,hindi,drama,3180000,14-05-2015,10,39,11,cont_3075_2_43
series,kannada,comedy,4200000,14-04-2009,4,16,13,cont_459_15_3
series,telugu,comedy,2820000,21-03-2001,4,15,1,cont_2132_5_25
series,telugu,sci-fi,4740000,17-06-1993,5,27,2,cont_2413_1_10
series,malayalam,comedy,3120000,18-11-2005,7,19,13,cont_1727_3_18
series,english,drama,2820000,08-10-1999,8,24,3,cont_4833_21_14
series,marathi,comedy,3240000,30-07-2016,3,9,9,cont_2196_2_45
series,hindi,drama,3840000,23-05-2008,9,18,8,cont_4341_14_1
series,hindi,drama,3000000,14-02-2002,7,7,14,cont_3292_1_9
series,hindi,comedy,3300000,22-05-1993,5,1,3,cont_4337_1_2
series,english,drama,5640000,25-07-2003,10,15,2,cont_4802_19_25
sports,english,cricket,5460000,14-11-2019,0,5,1,cont_3988_5_7
series,english,comedy,3240000,26-11-2020,7,6,1,cont_3193_6_26
sports,hindi,basketball,3000000,20-08-1991,0,11,1,cont_3939_17_1
series,hindi,drama,3180000,24-03-2015,9,11,5,cont_265_3_24
series,english,drama,3540000,22-03-2008,4,16,2,cont_1226_11_24
series,hindi,comedy,2400000,03-12-2013,7,6,3,cont_310_1_27
series,malayalam,comedy,3000000,03-04-2020,8,51,2,cont_3114_4_17
series,hindi,documentary,3660000,06-07-2018,5,17,4,cont_944_2_9
series,english,drama,3240000,31-07-2011,2,8,6,cont_1972_4_11
series,hindi,action,3300000,23-10-2009,3,4,8,cont_1516_3_7
series,hindi,drama,3120000,31-12-2003,6,3,24,cont_127_1_23
series,hindi,comedy,2940000,17-04-2012,9,6,11,cont_693_10_29
series,hindi,drama,3120000,17-06-2015,6,23,10,cont_1481_14_14
series,gujarati,drama,3240000,09-03-2015,9,30,11,cont_416_9_22
series,tamil,drama,3420000,05-02-2005,6,3,5,cont_1387_4_32
series,hindi,horror,3660000,29-08-2013,3,17,14,cont_693_9_33
series,english,comedy,2520000,03-02-1999,2,3,16,cont_1958_1_1
series,english,drama,5340000,05-01-1998,8,24,3,cont_3939_1_6
series,hindi,action,4020000,31-03-2007,6,53,7,cont_4149_1_30
series,hindi,action,2940000,01-09-2012,7,17,4,cont_3236_1_4
series,telugu,action,3780000,09-03-2017,2,14,1,cont_2338_5_7
sports,hindi,hockey,4200000,22-07-2019,0,8,1,cont_4007_5_6
series,hindi,action,3780000,10-02-2017,6,22,12,cont_2194_1_19
series,tamil,drama,3000000,16-09-2003,7,29,11,cont_1468_4_31
sports,hindi,football,3600000,10-10-1991,0,11,1,cont_2386
series,malayalam,comedy,3840000,25-06-2013,6,57,9,cont_4606_22_6
series,hindi,drama,3900000,31-10-2014,3,1,23,cont_671_2_11
series,english,drama,2880000,13-01-2018,3,26,6,cont_4445_9_17
series,marathi,drama,2760000,05-07-2002,10,14,5,cont_127_2_20
series,hindi,comedy,2760000,22-06-2002,2,18,5,cont_1942_1_20
series,hindi,drama,3060000,21-09-2017,3,6,1,cont_3072_13_17
series,tamil,drama,3300000,18-03-2000,4,6,9,cont_2196_5_30
series,hindi,drama,3480000,06-11-2014,3,44,13,cont_4860_14_31
series,hindi,drama,3900000,25-05-2013,1,34,16,cont_528_1_1
series,hindi,comedy,3300000,08-12-2006,5,44,4,cont_1668_2_5
series,tamil,drama,3780000,11-01-2006,6,1,6,cont_890_4_7
series,english,drama,3180000,08-11-2014,9,14,4,cont_1955_5_7
series,tamil,drama,3000000,15-02-2002,8,10,9,cont_3371_4_50
series,telugu,drama,3420000,15-08-2004,8,22,5,cont_2_2_3
series,punjabi,comedy,2940000,13-07-2007,8,12,29,cont_2811_5_36
series,hindi,drama,4020000,29-12-1994,9,8,4,cont_750_12_18
series,hindi,drama,2880000,12-05-2003,3,5,9,cont_3267_14_2
series,hindi,action,3480000,09-11-2020,2,12,11,cont_1693_4_10
series,hindi,comedy,3360000,08-07-2018,7,8,2,cont_4281_1_11
sports,english,cricket,3540000,12-04-2013,0,1,1,cont_4148_2_4
series,english,drama,3240000,06-10-2001,8,22,2,cont_4328_9_5
series,kannada,drama,2940000,07-06-2004,3,24,6,cont_890_12_2
sports,english,cricket,4320000,04-10-1999,0,6,1,cont_4358_3_19
series,hindi,comedy,3300000,24-03-2015,10,10,26,cont_4972_8_14
series,english,documentary,5340000,21-05-1998,1,27,6,cont_3668_1_1
series,hindi,drama,2760000,27-07-2009,6,24,8,cont_4445_16_8
series,hindi,comedy,3420000,19-07-1995,5,2,2,cont_3454_14_12
series,hindi,drama,3240000,10-08-2003,1,34,1,cont_4846_6_5
series,marathi,comedy,4020000,26-06-2001,2,22,3,cont_3990_9_6
series,hindi,drama,4320000,10-03-2017,4,18,2,cont_938_4_26
sports,english,cricket,4380000,01-05-2019,0,16,1,cont_2964_2_6
series,hindi,drama,2880000,27-05-2015,1,32,2,cont_4213_7_4
series,hindi,drama,2760000,29-04-2012,1,49,2,cont_717_6_19
series,hindi,drama,4140000,25-08-2013,1,55,8,cont_127_2_48
series,english,action,3060000,23-09-2019,3,21,26,cont_514_2_17
series,marathi,drama,3420000,14-02-2011,6,32,10,cont_4426_1_11
series,gujarati,comedy,5160000,10-08-2012,2,10,2,cont_4571_13_3
series,hindi,drama,2580000,30-11-1997,6,5,4,cont_3528_1_9
series,hindi,action,2580000,23-08-1994,8,11,6,cont_4281_1_11
series,telugu,drama,3780000,12-11-2019,5,7,16,cont_1294_1_5
series,hindi,drama,3660000,15-03-2002,1,23,5,cont_3018_1_20
series,hindi,drama,3060000,12-04-2016,7,14,8,cont_3081_11_29
series,hindi,action,3840000,13-08-2011,8,29,4,cont_2227_8_15
series,marathi,action,2760000,25-02-2000,6,53,1,cont_53_4_1
